repo_id,owner,name,full_name,description,main_language,stars_count,forks_count,open_issues_count,topics,topics_count,has_license,is_fork,is_template,repo_age_days,last_activity_days,watchers_count,network_count,contributors_count,readme_length,has_ci_cd,releases_count,closed_prs_count,weekly_commit_freq,has_tests,language_count,collected_at,category,source,stars_per_fork_ratio,commit_density,pr_velocity,issue_pr_ratio,readme_density,activity_score,complexity_score,maturity_score,log_stars_count,log_forks_count,log_contributors_count,log_closed_prs_count,log_readme_length,log_releases_count,log_watchers_count,log_weekly_commit_freq,label,text_summary
10407,user_52543,scaffold-app-7,user_52543/scaffold-app-7,MLOps project starter kit,JavaScript,130,53,23,"['topic0', 'topic1', 'topic2']",3,0,0,0,1275,535,26,55,2,6044,1,2,1,1.41,1,1,2026-05-26T07:28:14.339642,template_boilerplate,synthetic,2.4074074074074074,0.0077411764280876,0.0235294112110726,11.5,4.74039215314479,0.7525456678278943,1.814484380107474,2.0633020587935857,4.875197323201151,3.9889840465642745,1.0986122886681098,0.6931471805599453,8.706986763048892,1.0986122886681098,3.295836866004329,0.8796267475025635,5,"Repository: scaffold-app-7
Description: MLOps project starter kit
Language: JavaScript (1 language total)
Popularity: 130 stars, 53 forks
Team: 2 contributors
Activity: moderate commit activity (1.4 commits/week), last updated 535 days ago (possibly inactive)
Infrastructure: has CI/CD workflows, includes automated tests, no license
Collaboration: 23 open issues, 1 closed PR
Maturity: 2 releases, 6044-char README, 3 topics
Age: long-running project (1275 days old)"
10122,user_61515,simple-system-47,user_61515/simple-system-47,Portfolio website backend,TypeScript,6,4,6,"['topic0', 'topic1', 'topic2']",3,0,0,0,388,393,1,4,1,2198,0,0,7,3.3,0,1,2026-05-26T07:28:14.326448,junior_level,synthetic,1.2,0.0595360814001222,0.5412370715538347,0.75,5.664948439007865,1.3737915512536052,0.562468824951049,1.7818909721996428,1.9459101490553128,1.6094379124341005,0.6931471805599453,2.079441541679836,7.695757990554761,0.0,0.6931471805599453,1.4586150226995167,1,"Repository: simple-system-47
Description: Portfolio website backend
Language: TypeScript (1 language total)
Popularity: 6 stars, 4 forks
Team: 1 contributor
Activity: moderate commit activity (3.3 commits/week), last updated 393 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 6 open issues, 7 closed PRs
Maturity: 0 releases, 2198-char README, 3 topics
Age: established project (388 days old)"
10183,user_73102,fast-service-8,user_73102/fast-service-8,Scalable REST API with authentication and tests,C++,62,25,27,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,1403,81,11,21,5,1835,1,19,17,5.14,0,2,2026-05-26T07:28:14.329163,mid_level,synthetic,2.3846153846153846,0.0256450462013433,0.363506763431787,1.5,1.307911617029286,1.7934987493476684,1.9259266536184187,3.224576790514196,4.143134726391533,3.258096538021482,1.791759469228055,2.8903717578961645,7.515344571180436,2.995732273553991,2.4849066497880004,1.814824742159051,2,"Repository: fast-service-8
Description: Scalable REST API with authentication and tests
Language: C++ (2 languages total)
Popularity: 62 stars, 25 forks
Team: 5 contributors
Activity: regular commit activity (5.1 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, no tests found, licensed
Collaboration: 27 open issues, 17 closed PRs
Maturity: 19 releases, 1835-char README, 4 topics
Age: long-running project (1403 days old)"
10202,user_44515,better-web-27,user_44515/better-web-27,CLI tool for automating deployments,PHP,589,151,39,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,1222,59,150,149,9,3250,1,20,85,11.7,1,2,2026-05-26T07:28:14.330192,mid_level,synthetic,3.875,0.0670212762118257,2.0867429929604837,0.4534883720930232,2.659574465908695,2.485629825934368,2.708349146286978,3.647232647181332,6.380122536899765,5.0238805208462765,2.302585092994046,4.454347296253507,8.086717920303906,3.044522437723423,5.017279836814924,2.5416019934645457,2,"Repository: better-web-27
Description: CLI tool for automating deployments
Language: PHP (2 languages total)
Popularity: 589 stars, 151 forks
Team: 9 contributors
Activity: regular commit activity (11.7 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 39 open issues, 85 closed PRs
Maturity: 20 releases, 3250-char README, 6 topics
Age: long-running project (1222 days old)"
10246,user_44064,cool-lib-71,user_44064/cool-lib-71,Data pipeline for processing CSV files,Java,188,12,59,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,1,0,0,696,93,55,13,2,2030,0,9,66,12.34,0,4,2026-05-26T07:28:14.332150,mid_level,synthetic,14.461538461538462,0.1241091941540741,2.8448274635850237,0.8805970149253731,2.9166666624760538,2.4179021120103554,1.6683902391280627,3.035465696796135,5.241747015059643,2.5649493574615367,1.0986122886681098,4.204692619390966,7.616283561580385,2.302585092994046,4.02535169073515,2.590767040487478,2,"Repository: cool-lib-71
Description: Data pipeline for processing CSV files
Language: Java (4 languages total)
Popularity: 188 stars, 12 forks
Team: 2 contributors
Activity: regular commit activity (12.3 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, no tests found, licensed
Collaboration: 59 open issues, 66 closed PRs
Maturity: 9 releases, 2030-char README, 5 topics
Age: established project (696 days old)"
10305,user_38627,enterprise-app-30,user_38627/enterprise-app-30,High-performance message queue processor,Rust,4973,602,57,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,1268,7,504,487,10,5638,1,28,398,19.63,1,3,2026-05-26T07:28:14.334742,senior_level,synthetic,8.24709784411277,0.108367507288192,9.416403562703389,0.1428571428571428,4.446372236241031,3.103151565109409,3.206964117570234,4.049922161117738,8.51197962436335,6.401917196727186,2.3978952727983707,5.988961416889864,8.637462023807181,3.367295829986474,6.22455842927536,3.0267463270831603,3,"Repository: enterprise-app-30
Description: High-performance message queue processor
Language: Rust (3 languages total)
Popularity: 4973 stars, 602 forks
Team: 10 contributors
Activity: regular commit activity (19.6 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 57 open issues, 398 closed PRs
Maturity: 28 releases, 5638-char README, 6 topics
Age: long-running project (1268 days old)"
10298,user_20194,scalable-lib-23,user_20194/scalable-lib-23,Open-source framework for building APIs,JavaScript,5715,1454,20,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,1,0,0,1277,3,1202,1509,31,4039,1,43,237,18.45,1,4,2026-05-26T07:28:14.334429,senior_level,synthetic,3.927835051546392,0.1011354732122566,5.567736752519888,0.0840336134453781,3.162881751634392,2.931366426799709,3.5642673285976225,4.298336364205375,8.651024539049757,7.282761179605593,3.4657359027997265,5.472270673671475,8.303999970955196,3.784189633918261,7.0925737159746784,2.9678470700644555,3,"Repository: scalable-lib-23
Description: Open-source framework for building APIs
Language: JavaScript (4 languages total)
Popularity: 5715 stars, 1454 forks
Team: 31 contributors
Activity: regular commit activity (18.4 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 20 open issues, 237 closed PRs
Maturity: 43 releases, 4039-char README, 8 topics
Age: long-running project (1277 days old)"
10351,user_47805,core-service-1,user_47805/core-service-1,Open-source orchestration framework,Python,30697,7216,518,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,1603,11,6496,6774,143,10127,1,131,2459,71.93,1,8,2026-05-26T07:28:14.336859,lead_architect,synthetic,4.253429402798947,0.3141048021218131,46.01996170892149,0.2105691056910569,6.317529627999045,4.026772391932841,4.441264170256627,5.406648192881848,10.331952784873351,8.884194633072273,4.969813299576001,7.807916628926408,9.223059144383958,4.882801922586371,8.77909581088053,4.289500076996142,4,"Repository: core-service-1
Description: Open-source orchestration framework
Language: Python (8 languages total)
Popularity: 30697 stars, 7216 forks
Team: 143 contributors
Activity: very high commit activity (71.9 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 518 open issues, 2459 closed PRs
Maturity: 131 releases, 10127-char README, 6 topics
Age: long-running project (1603 days old)"
10386,user_73260,engine-project-36,user_73260/engine-project-36,Developer toolchain for cloud deployments,TypeScript,49291,16643,660,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,1,0,0,3674,8,8500,18815,142,24867,1,178,3562,84.73,1,8,2026-05-26T07:28:14.338673,lead_architect,synthetic,2.961487623167508,0.161434403611856,29.085465195273827,0.1852371596968846,6.768372344374423,4.187084572966096,4.579922443452693,5.705721634183683,10.805517075058011,9.719805070102831,4.962844630259907,8.178358165605836,10.121337115389228,5.187385805840755,9.04793908261736,4.451202822690664,4,"Repository: engine-project-36
Description: Developer toolchain for cloud deployments
Language: TypeScript (8 languages total)
Popularity: 49291 stars, 16643 forks
Team: 142 contributors
Activity: very high commit activity (84.7 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 660 open issues, 3562 closed PRs
Maturity: 178 releases, 24867-char README, 8 topics
Age: long-running project (3674 days old)"
10395,user_82016,open-cli-45,user_82016/open-cli-45,Core infrastructure platform used by thousands,C++,10318,3789,1112,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,4339,0,1380,4498,234,7096,1,223,4554,103.3,1,7,2026-05-26T07:28:14.339077,lead_architect,synthetic,2.7224274406332456,0.1666513018744966,31.486517413091608,0.2441273326015367,1.635399861342383,4.321375651510236,4.424991713337438,5.95714767626475,9.241742135115716,8.240121298076472,5.459585514144159,8.423980809694058,8.867427438524983,5.41164605185504,7.2305631534092925,4.647271362006727,4,"Repository: open-cli-45
Description: Core infrastructure platform used by thousands
Language: C++ (7 languages total)
Popularity: 10318 stars, 3789 forks
Team: 234 contributors
Activity: very high commit activity (103.3 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 1112 open issues, 4554 closed PRs
Maturity: 223 releases, 7096-char README, 6 topics
Age: long-running project (4339 days old)"
10284,user_79554,enterprise-lib-9,user_79554/enterprise-lib-9,Production-grade distributed system with Kubernetes,C++,5837,2063,59,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,1,0,0,3631,11,1685,2282,23,9136,1,20,220,13.15,1,4,2026-05-26T07:28:14.333818,senior_level,synthetic,2.8280038759689923,0.0253511428869573,1.8176810645743784,0.2669683257918552,2.5161112634216165,2.811910577838176,3.385620533528312,4.272558233379458,8.67214355141406,7.632401126601453,3.1780538303479458,5.3981627015177525,9.12008738299862,3.044522437723423,7.430114138561801,2.649714624089247,3,"Repository: enterprise-lib-9
Description: Production-grade distributed system with Kubernetes
Language: C++ (4 languages total)
Popularity: 5837 stars, 2063 forks
Team: 23 contributors
Activity: regular commit activity (13.2 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 59 open issues, 220 closed PRs
Maturity: 20 releases, 9136-char README, 12 topics
Age: long-running project (3631 days old)"
10125,user_62644,demo-service-50,user_62644/demo-service-50,REST API built with Flask,JavaScript,29,5,8,['topic0'],1,0,0,0,451,55,8,5,2,1998,0,3,12,3.12,0,1,2026-05-26T07:28:14.326577,junior_level,synthetic,4.833333333333333,0.0484257198692238,0.7982261109827421,0.6153846153846154,4.430155200820055,1.5819776570272706,1.1628367026674422,2.287638251849759,3.4011973816621555,1.791759469228055,1.0986122886681098,2.5649493574615367,7.6004023345004,1.3862943611198906,2.19722457733622,1.415853163361435,1,"Repository: demo-service-50
Description: REST API built with Flask
Language: JavaScript (1 language total)
Popularity: 29 stars, 5 forks
Team: 2 contributors
Activity: moderate commit activity (3.1 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 8 open issues, 12 closed PRs
Maturity: 3 releases, 1998-char README, 1 topic
Age: established project (451 days old)"
10302,user_62462,scalable-bot-27,user_62462/scalable-bot-27,Cloud-native observability platform,JavaScript,504,31,136,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,0,0,1875,17,89,27,5,8311,1,11,320,24.17,1,4,2026-05-26T07:28:14.334605,senior_level,synthetic,15.75,0.0902346663297905,5.119999918080001,0.4236760124610592,4.432533330969315,3.095337767197108,2.465587550630286,3.7565888478038514,6.22455842927536,3.4657359027997265,1.791759469228055,5.771441123130016,9.025455532779064,2.4849066497880004,4.499809670330265,3.2256528091472245,3,"Repository: scalable-bot-27
Description: Cloud-native observability platform
Language: JavaScript (4 languages total)
Popularity: 504 stars, 31 forks
Team: 5 contributors
Activity: very high commit activity (24.2 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 136 open issues, 320 closed PRs
Maturity: 11 releases, 8311-char README, 9 topics
Age: long-running project (1875 days old)"
10223,user_33850,better-lib-48,user_33850/better-lib-48,Data pipeline for processing CSV files,PHP,130,23,9,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,1,0,0,544,66,33,18,6,1041,0,22,83,5.41,1,5,2026-05-26T07:28:14.331143,mid_level,synthetic,5.416666666666667,0.0696139696924673,4.577205629933513,0.1071428571428571,1.9136029376588184,2.2718871018692224,2.131841134293431,3.409896899150969,4.875197323201151,3.1780538303479458,1.9459101490553128,4.430816798843313,6.948897222313312,3.1354942159291497,3.5263605246161616,1.8578592709325787,2,"Repository: better-lib-48
Description: Data pipeline for processing CSV files
Language: PHP (5 languages total)
Popularity: 130 stars, 23 forks
Team: 6 contributors
Activity: regular commit activity (5.4 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, includes automated tests, licensed
Collaboration: 9 open issues, 83 closed PRs
Maturity: 22 releases, 1041-char README, 5 topics
Age: established project (544 days old)"
10418,user_20521,scaffold-web-18,user_20521/scaffold-web-18,Django REST framework scaffold,C#,74,13,25,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,0,1,1,1586,681,11,13,3,4817,1,4,12,0.98,1,3,2026-05-26T07:28:14.340402,template_boilerplate,synthetic,5.285714285714286,0.0043253467652727,0.2269861243319144,1.9230769230769231,3.0372005024986124,1.222574395767451,1.8514868998523493,2.655371188364382,4.31748811353631,2.6390573296152584,1.3862943611198906,2.5649493574615367,8.480114183174816,1.6094379124341005,2.4849066497880004,0.6830968447064438,5,"Repository: scaffold-web-18 (forked repository) (template repository)
Description: Django REST framework scaffold
Language: C# (3 languages total)
Popularity: 74 stars, 13 forks
Team: 3 contributors
Activity: low or sporadic commits (1.0 commits/week), last updated 681 days ago (possibly inactive)
Infrastructure: has CI/CD workflows, includes automated tests, no license
Collaboration: 25 open issues, 12 closed PRs
Maturity: 4 releases, 4817-char README, 9 topics
Age: long-running project (1586 days old)"
10219,user_32091,fast-bot-44,user_32091/fast-bot-44,Python SDK for third-party API integration,JavaScript,56,3,47,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,1,0,0,150,49,13,2,10,3050,0,3,57,3.24,0,3,2026-05-26T07:28:14.330972,mid_level,synthetic,14.0,0.1511999929440003,11.399997720000457,0.8103448275862069,20.33333319777778,2.040576577359605,1.6160282259344865,2.8422772598958392,4.04305126783455,1.3862943611198906,2.3978952727983707,4.060443010546419,8.02322468471667,1.3862943611198906,2.6390573296152584,1.4445632692438664,2,"Repository: fast-bot-44
Description: Python SDK for third-party API integration
Language: JavaScript (3 languages total)
Popularity: 56 stars, 3 forks
Team: 10 contributors
Activity: moderate commit activity (3.2 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, no tests found, licensed
Collaboration: 47 open issues, 57 closed PRs
Maturity: 3 releases, 3050-char README, 7 topics
Age: recently created (150 days old)"
10129,user_61952,simple-cli-54,user_61952/simple-cli-54,Weather app using public APIs,Java,2,5,8,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,796,383,0,4,2,239,0,2,9,0.88,0,2,2026-05-26T07:28:14.326746,junior_level,synthetic,0.3333333333333333,0.0077386933992828,0.3391959671157298,0.8,0.300251255904207,1.194761297294138,0.6591673732008658,2.441063484257502,1.0986122886681098,1.791759469228055,1.0986122886681098,2.302585092994046,5.480638923341991,1.0986122886681098,0.0,0.6312717768418579,1,"Repository: simple-cli-54
Description: Weather app using public APIs
Language: Java (2 languages total)
Popularity: 2 stars, 5 forks
Team: 2 contributors
Activity: low or sporadic commits (0.9 commits/week), last updated 383 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, licensed
Collaboration: 8 open issues, 9 closed PRs
Maturity: 2 releases, 239-char README, 4 topics
Age: long-running project (796 days old)"
10420,user_67494,starter-cli-20,user_67494/starter-cli-20,MLOps project starter kit,Rust,46,17,16,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,0,0,0,675,113,9,15,3,4013,0,3,13,0.92,0,1,2026-05-26T07:28:14.340498,template_boilerplate,synthetic,2.555555555555556,0.0095407406417997,0.5777777520987666,1.1428571428571428,5.945185176377503,1.3622196599361724,1.324547264789968,2.454882543635596,3.8501476017100575,2.8903717578961645,1.3862943611198906,2.6390573296152584,8.297543529356284,1.3862943611198906,2.302585092994046,0.6523251860396903,5,"Repository: starter-cli-20
Description: MLOps project starter kit
Language: Rust (1 language total)
Popularity: 46 stars, 17 forks
Team: 3 contributors
Activity: low or sporadic commits (0.9 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 16 open issues, 13 closed PRs
Maturity: 3 releases, 4013-char README, 8 topics
Age: established project (675 days old)"
10289,user_58176,enterprise-system-14,user_58176/enterprise-system-14,Production-grade distributed system with Kubernetes,Python,3313,318,188,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,974,4,522,292,19,7151,1,56,359,12.36,1,6,2026-05-26T07:28:14.334040,senior_level,synthetic,10.385579937304076,0.0888295681500955,11.057494525949862,0.5222222222222223,7.341889109505248,2.94261889810617,3.376572998160982,4.261251622445009,8.105911197986508,5.765191102784844,2.995732273553991,5.886104031450156,8.87514731685335,4.04305126783455,6.259581464064923,2.5922651681085,3,"Repository: enterprise-system-14
Description: Production-grade distributed system with Kubernetes
Language: Python (6 languages total)
Popularity: 3313 stars, 318 forks
Team: 19 contributors
Activity: regular commit activity (12.4 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 188 open issues, 359 closed PRs
Maturity: 56 releases, 7151-char README, 6 topics
Age: long-running project (974 days old)"
10444,user_71143,template-cli-44,user_71143/template-cli-44,Starter template for React + TypeScript,Java,39,4,6,"['topic0', 'topic1']",2,1,0,0,1831,625,8,4,4,792,0,0,13,0.29,1,3,2026-05-26T07:28:14.341641,template_boilerplate,synthetic,7.8,0.0011086837751169,0.2129983580611957,0.4285714285714285,0.4325505186059254,1.1287564641736862,1.3401353689313122,2.5828036530783924,3.688879454113936,1.6094379124341005,1.6094379124341005,2.6390573296152584,6.675823221634848,0.0,2.19722457733622,0.2546422183735807,5,"Repository: template-cli-44
Description: Starter template for React + TypeScript
Language: Java (3 languages total)
Popularity: 39 stars, 4 forks
Team: 4 contributors
Activity: low or sporadic commits (0.3 commits/week), last updated 625 days ago (possibly inactive)
Infrastructure: no CI/CD setup, includes automated tests, licensed
Collaboration: 6 open issues, 13 closed PRs
Maturity: 0 releases, 792-char README, 2 topics
Age: long-running project (1831 days old)"
10376,user_18790,platform-lib-26,user_18790/platform-lib-26,Open-source orchestration framework,JavaScript,40044,11970,512,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15', 'topic16', 'topic17']",18,1,0,0,2794,3,10811,11399,165,19457,1,127,5285,97.94,1,9,2026-05-26T07:28:14.338152,lead_architect,synthetic,3.3450839528861414,0.2453758046823082,56.74659924753114,0.0968596292092319,6.9638511070279705,4.349530313968068,4.525353306828635,5.700083896023746,10.597759100757782,9.39024233725137,5.111987788356544,8.572817095164234,9.876013575535373,4.852030263919617,9.288411907396338,4.594513605799563,4,"Repository: platform-lib-26
Description: Open-source orchestration framework
Language: JavaScript (9 languages total)
Popularity: 40044 stars, 11970 forks
Team: 165 contributors
Activity: very high commit activity (97.9 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 512 open issues, 5285 closed PRs
Maturity: 127 releases, 19457-char README, 18 topics
Age: long-running project (2794 days old)"
10291,user_38947,advanced-system-16,user_38947/advanced-system-16,High-performance message queue processor,C++,1370,301,186,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,2118,15,359,280,27,16889,1,20,393,12.03,1,4,2026-05-26T07:28:14.334126,senior_level,synthetic,4.5364238410596025,0.0397592066674624,5.56657215911371,0.4720812182741117,7.974032101995264,2.9597371085250552,3.1343886291147776,4.318965708601732,7.223295679562314,5.71042701737487,3.332204510175204,5.976350909297934,9.734477009801846,3.044522437723423,5.886104031450156,2.567254391136754,3,"Repository: advanced-system-16
Description: High-performance message queue processor
Language: C++ (4 languages total)
Popularity: 1370 stars, 301 forks
Team: 27 contributors
Activity: regular commit activity (12.0 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 186 open issues, 393 closed PRs
Maturity: 20 releases, 16889-char README, 6 topics
Age: long-running project (2118 days old)"
10355,user_5847,open-api-5,user_5847/open-api-5,Cross-platform build system,C#,32625,6247,992,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,0,0,3843,2,4577,5660,158,21195,1,108,4820,106.86,1,4,2026-05-26T07:28:14.337040,lead_architect,synthetic,5.221670934699104,0.1946448083886251,37.62685372656633,0.2057664384982369,5.515222481000463,4.348025292413697,4.44950119198868,5.702496711900048,10.392864795496248,8.740016691519521,5.068904202220232,8.480736654405622,9.961567763612653,4.691347882229144,8.429017500512511,4.680834089909081,4,"Repository: open-api-5
Description: Cross-platform build system
Language: C# (4 languages total)
Popularity: 32625 stars, 6247 forks
Team: 158 contributors
Activity: very high commit activity (106.9 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 992 open issues, 4820 closed PRs
Maturity: 108 releases, 21195-char README, 9 topics
Age: long-running project (3843 days old)"
10294,user_69676,robust-cli-19,user_69676/robust-cli-19,High-performance message queue processor,C++,4406,1505,202,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,3022,18,981,1744,16,13545,1,36,91,21.85,1,7,2026-05-26T07:28:14.334256,senior_level,synthetic,2.9256308100929616,0.0506121772487474,0.903375239212026,2.1956521739130435,4.482131037563822,2.691208530390355,3.3281309158790853,4.087645632908599,8.390949464841986,7.317212408359839,2.833213344056216,4.5217885770490405,9.51384657977485,3.610917912644224,6.889591308354466,3.128951117340214,3,"Repository: robust-cli-19
Description: High-performance message queue processor
Language: C++ (7 languages total)
Popularity: 4406 stars, 1505 forks
Team: 16 contributors
Activity: very high commit activity (21.9 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 202 open issues, 91 closed PRs
Maturity: 36 releases, 13545-char README, 6 topics
Age: long-running project (3022 days old)"
10396,user_85136,platform-web-46,user_85136/platform-web-46,Cross-platform build system,Go,6147,1431,85,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,0,0,2579,2,774,1513,75,31191,1,236,2240,27.1,1,3,2026-05-26T07:28:14.339121,lead_architect,synthetic,4.292597765363128,0.0735556415219505,26.056610786468276,0.037929495760821,12.09422256219689,3.7146881841614734,4.04766877717355,5.440339793641927,8.723882104658486,7.266827347520591,4.330733340286331,7.714677473800927,10.347916930662434,5.468060141135132,6.652863029353347,3.3357695763397,4,"Repository: platform-web-46
Description: Cross-platform build system
Language: Go (3 languages total)
Popularity: 6147 stars, 1431 forks
Team: 75 contributors
Activity: very high commit activity (27.1 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 85 open issues, 2240 closed PRs
Maturity: 236 releases, 31191-char README, 9 topics
Age: long-running project (2579 days old)"
10340,user_81654,scalable-bot-65,user_81654/scalable-bot-65,Production-grade distributed system with Kubernetes,C#,2160,370,237,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,1,0,0,2588,23,316,421,26,14888,1,34,123,11.81,1,7,2026-05-26T07:28:14.336376,senior_level,synthetic,5.822102425876011,0.0319435856941247,1.425811420875447,1.9112903225806448,5.75270478912183,2.6060240993258987,3.292926697025872,4.220890537870281,7.678326356506885,5.916202062607435,3.295836866004329,4.820281565605037,9.608377964255553,3.555348061489413,5.75890177387728,2.550226115908643,3,"Repository: scalable-bot-65
Description: Production-grade distributed system with Kubernetes
Language: C# (7 languages total)
Popularity: 2160 stars, 370 forks
Team: 26 contributors
Activity: regular commit activity (11.8 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 237 open issues, 123 closed PRs
Maturity: 34 releases, 14888-char README, 10 topics
Age: long-running project (2588 days old)"
10112,user_51205,basic-tool-37,user_51205/basic-tool-37,Portfolio website backend,Java,8,5,1,[],0,0,0,0,403,138,2,4,1,1627,1,2,2,3.23,0,3,2026-05-26T07:28:14.325964,junior_level,synthetic,1.3333333333333333,0.0561042173877679,0.1488833636066975,0.3333333333333333,4.037220833654539,1.1314750537486582,0.9775235539074468,1.8130146861994607,2.19722457733622,1.791759469228055,0.6931471805599453,1.0986122886681098,7.395107546562485,1.0986122886681098,1.0986122886681098,1.4422019930581866,1,"Repository: basic-tool-37
Description: Portfolio website backend
Language: Java (3 languages total)
Popularity: 8 stars, 5 forks
Team: 1 contributor
Activity: moderate commit activity (3.2 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, no tests found, no license
Collaboration: 1 open issue, 2 closed PRs
Maturity: 2 releases, 1627-char README, 0 topics
Age: established project (403 days old)"
10179,user_62669,cool-app-4,user_62669/cool-app-4,Automated testing framework extension,TypeScript,122,14,40,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,1,0,0,230,7,30,15,8,3758,1,6,34,3.66,1,5,2026-05-26T07:28:14.328984,mid_level,synthetic,8.133333333333333,0.111391300957656,4.434782030245822,1.1428571428571428,16.33913036374291,1.9267482948055927,2.203629537766836,2.8880413285473585,4.812184355372417,2.70805020110221,2.19722457733622,3.555348061489413,8.231908243564177,1.9459101490553128,3.4339872044851463,1.5390154481375546,2,"Repository: cool-app-4
Description: Automated testing framework extension
Language: TypeScript (5 languages total)
Popularity: 122 stars, 14 forks
Team: 8 contributors
Activity: moderate commit activity (3.7 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 40 open issues, 34 closed PRs
Maturity: 6 releases, 3758-char README, 5 topics
Age: established project (230 days old)"
