repo_id,owner,name,full_name,description,main_language,stars_count,forks_count,open_issues_count,topics,topics_count,has_license,is_fork,is_template,repo_age_days,last_activity_days,watchers_count,network_count,contributors_count,readme_length,has_ci_cd,releases_count,closed_prs_count,weekly_commit_freq,has_tests,language_count,collected_at,category,source,stars_per_fork_ratio,commit_density,pr_velocity,issue_pr_ratio,readme_density,activity_score,complexity_score,maturity_score,log_stars_count,log_forks_count,log_contributors_count,log_closed_prs_count,log_readme_length,log_releases_count,log_watchers_count,log_weekly_commit_freq,label
10103,user_20342,demo-system-28,user_20342/demo-system-28,REST API built with Flask,Java,3,2,4,[],0,0,0,0,733,76,0,2,3,1059,0,0,4,4.12,0,1,2026-05-29T05:31:09.611685,junior_level,synthetic,1.0,0.039345156513757036,0.16371077092588932,0.8,1.4447476105801533,1.3558323319785424,0.6238324625039507,1.988162978489696,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.6094379124341003,6.966024187106113,0.0,0.0,1.6331544390514163,1
10081,user_61332,demo-lib-6,user_61332/demo-lib-6,Blog platform clone,Java,0,2,8,"['topic0', 'topic1']",2,0,0,0,199,369,0,2,1,1766,0,2,12,1.37,1,3,2026-05-29T05:31:09.610675,junior_level,synthetic,0.0,0.0481909530787102,1.8090449534103084,0.6153846153846154,8.87437181470165,1.3460775462909342,0.5380786384402028,1.9656625976755229,0.0,1.0986122886681098,0.6931471805599453,2.5649493574615367,7.4770384723196965,1.0986122886681098,0.0,0.8628899551470398,1
10038,user_31161,my-cli-38,user_31161/my-cli-38,Todo list app practice,Ruby,7,1,2,['topic0'],1,0,0,0,60,265,1,0,2,267,1,1,2,1.48,0,1,2026-05-29T05:31:09.607524,intern_level,synthetic,3.5,0.1726666465222246,0.99999950000025,0.6666666666666666,4.4499999258333345,0.9429754129589628,0.9945134575869865,1.455179738847301,2.0794415416798357,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.5909869805108565,0.6931471805599453,0.6931471805599453,0.9082585601768908,0
10314,user_74133,enterprise-project-39,user_74133/enterprise-project-39,Security audit and compliance toolkit,JavaScript,4253,227,57,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,1,0,0,1556,2,451,246,15,5381,1,23,124,17.14,1,6,2026-05-29T05:31:09.622831,senior_level,synthetic,18.653508771929825,0.07710796880478421,2.3907454551912832,0.456,3.458226218857181,2.7174840237160742,3.2409782542641743,3.9145239284567945,8.355614995760183,5.429345628954441,2.772588722239781,4.8283137373023015,8.590815331286851,3.1780538303479458,6.113682179832232,2.8981194446869907,3
10167,user_1350,sample-api-92,user_1350/sample-api-92,Task management app,TypeScript,5,6,11,['topic0'],1,0,0,0,340,314,1,5,2,1906,0,2,2,0.56,0,3,2026-05-29T05:31:09.614594,junior_level,synthetic,0.7142857142857143,0.011529411527335647,0.17647057266436122,3.6666666666666665,5.605882336453288,0.7929782847068488,0.7977968093128549,1.8804744830909752,1.791759469228055,1.9459101490553132,1.0986122886681098,1.0986122886681098,7.553286605600419,1.0986122886681098,0.6931471805599453,0.44468582126144574,1
10469,user_8567,old-bot-19,user_8567/old-bot-19,forked to try later,PHP,4,2,1,[],0,0,1,0,1578,938,0,2,1,114,0,0,1,0.12,0,1,2026-05-29T05:31:09.630190,low_value,synthetic,1.3333333333333333,0.0005323193892736149,0.019011406482672882,0.5,0.07224334596182297,0.43280117670545803,0.4951743776268064,1.784825634103104,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,4.74493212836325,0.0,0.0,0.11332868530700317,6
10296,user_83998,scalable-api-21,user_83998/scalable-api-21,High-performance message queue processor,Ruby,465,76,192,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,1,0,0,2779,25,53,65,26,3246,1,37,547,23.76,1,2,2026-05-29T05:31:09.621921,senior_level,synthetic,6.038961038961039,0.05984886634798774,5.905001735462378,0.35036496350364965,1.1680460593134057,3.2490772844204048,2.99843426728517,4.548772747172899,6.144185634125646,4.343805421853684,3.295836866004329,6.306275286948016,8.085486772102845,3.6375861597263857,3.9889840465642745,3.2092294478163956,3
10474,user_50081,test-tool-24,user_50081/test-tool-24,copy of tutorial code,C++,3,2,4,[],0,0,1,0,1300,470,0,2,1,138,0,1,0,0.38,0,1,2026-05-29T05:31:09.630416,low_value,synthetic,1.0,0.0020461538351360946,0.0,4.0,0.10615384607218933,0.391831292783064,0.5545177444479562,1.7460939269544764,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,4.9344739331306915,0.6931471805599453,0.0,0.3220834991691133,6
10198,user_50441,clean-web-23,user_50441/clean-web-23,Automated testing framework extension,Ruby,254,98,46,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,922,42,64,111,8,5390,1,5,17,8.89,0,1,2026-05-29T05:31:09.616223,mid_level,synthetic,2.5656565656565657,0.06749457649407588,0.5531453182273758,2.5555555555555554,5.845986978475068,1.9452042225642523,2.126322773749948,2.8512582366594694,5.541263545158426,4.59511985013459,2.1972245773362196,2.8903717578961645,8.592486175451668,1.791759469228055,4.174387269895637,2.2915241456346207,2
10297,user_46793,advanced-web-22,user_46793/advanced-web-22,Database migration and management tool,Java,3110,652,98,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,1,0,0,3030,22,395,573,24,17193,1,60,266,20.02,1,2,2026-05-29T05:31:09.621979,senior_level,synthetic,4.762633996937213,0.04625082497565816,2.633663340260759,0.36704119850187267,5.674257423869882,2.984911667466868,3.4298899352225747,4.497673036143323,8.042699496897637,6.481577129276431,3.2188758248682006,5.58724865840025,9.752315764734389,4.110873864173311,5.981414211254481,3.045474365448805,3
10416,user_79966,starter-tool-16,user_79966/starter-tool-16,Docker + CI/CD template,Java,74,26,25,"['topic0', 'topic1', 'topic2']",3,1,0,1,707,316,14,29,2,7978,0,3,4,2.61,0,4,2026-05-29T05:31:09.627695,template_boilerplate,synthetic,2.740740740740741,0.025841583902558574,0.16973125163799496,5.0,11.284299842596464,1.1974866262809356,1.346094849042273,2.3362883456165697,4.31748811353631,3.295836866004329,1.0986122886681098,1.6094379124341003,8.984568369308281,1.3862943611198906,2.70805020110221,1.2837077723447896,5
10146,user_91519,demo-web-71,user_91519/demo-web-71,Basic e-commerce backend,Java,23,12,2,"['topic0', 'topic1', 'topic2']",3,0,0,0,420,290,4,10,3,2129,0,3,0,3.03,0,2,2026-05-29T05:31:09.613648,junior_level,synthetic,1.7692307692307692,0.05049999915833334,0.0,2.0,5.069047606978458,0.7534699350841215,1.1901285105175454,1.8323590292404273,3.1780538303479458,2.5649493574615367,1.3862943611198906,0.0,7.6638772587034705,1.3862943611198906,1.6094379124341003,1.3937663759585914,1
10392,user_77106,engine-tool-42,user_77106/engine-tool-42,Developer toolchain for cloud deployments,PHP,53033,15206,997,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,1,0,0,796,5,6054,16181,148,18436,1,201,4960,27.74,1,12,2026-05-29T05:31:09.626585,lead_architect,synthetic,3.4874071151443413,0.24394472147284793,186.93466632155778,0.2009675468655513,23.160803991004016,3.959180920683795,4.6229644303543465,5.500683574184858,10.878688496289003,9.629511127140459,5.003946305945459,8.509362612301048,9.82211479407039,5.308267697401205,8.708639655987193,3.358289880650879,4
10147,user_13196,demo-bot-72,user_13196/demo-bot-72,Weather app using public APIs,Python,27,7,11,"['topic0', 'topic1']",2,0,0,0,95,261,5,6,1,496,1,0,9,3.58,0,2,2026-05-29T05:31:09.613691,junior_level,synthetic,3.375,0.2637894542470929,2.842104365651253,1.1,5.221052576620499,1.4890912474029312,1.039727697175027,1.5466734520323628,3.332204510175204,2.0794415416798357,0.6931471805599453,2.302585092994046,6.208590026096629,0.0,1.791759469228055,1.5216989981260935,1
10447,user_15064,starter-cli-47,user_15064/starter-cli-47,Python package boilerplate,PHP,71,28,10,"['topic0', 'topic1']",2,1,0,0,503,787,21,30,2,6406,0,1,6,1.55,1,2,2026-05-29T05:31:09.629185,template_boilerplate,synthetic,2.4482758620689653,0.02157057624056852,0.35785286136066435,1.4285714285714286,12.735586455794063,1.0891272509069363,1.4339583730542302,2.196979791704353,4.276666119016055,3.367295829986474,1.0986122886681098,1.9459101490553132,8.765146421639022,0.6931471805599453,3.091042453358316,0.9360933591703349,5
10287,user_17932,robust-system-12,user_17932/robust-system-12,Security audit and compliance toolkit,TypeScript,626,229,43,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,2404,5,160,274,24,15961,1,21,177,24.1,1,5,2026-05-29T05:31:09.621501,senior_level,synthetic,2.7217391304347824,0.07017470861429993,2.2088186080430288,0.24157303370786518,6.639351078768989,2.9202805917271633,2.956564632347382,4.166345193455102,6.440946540632921,5.438079308923196,3.2188758248682006,5.181783550292085,9.677966176435953,3.091042453358316,5.081404364984463,3.2228678461377385,3
10123,user_43906,simple-service-48,user_43906/simple-service-48,Discord bot for my server,C++,28,6,4,"['topic0', 'topic1']",2,0,0,0,212,399,7,6,2,559,0,1,12,5.05,1,2,2026-05-29T05:31:09.612585,junior_level,synthetic,4.0,0.16674527751312762,1.698112967248165,0.3076923076923077,2.6367924403924885,1.620539078148945,1.252084315248314,1.998530812913209,3.367295829986474,1.9459101490553132,1.0986122886681098,2.5649493574615367,6.327936783729195,0.6931471805599453,2.0794415416798357,1.80005827204275,1
10368,user_89878,tool-18,user_89878/tool-18,Unified observability and monitoring platform,PHP,11386,3691,658,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15']",16,1,0,0,4746,3,3159,4272,160,8626,1,240,645,96.19,1,12,2026-05-29T05:31:09.625424,lead_architect,synthetic,3.0839653304442036,0.14187315613293044,4.077117546920875,1.0185758513931888,1.8175305516608657,3.713571302468324,4.361116157831836,5.504524002411031,9.340227632810604,8.213923595622743,5.081404364984463,6.470799503782602,9.062652099076578,5.484796933490655,8.058327306580958,4.576667825515379,4
10096,user_80516,basic-system-21,user_80516/basic-system-21,Blog platform clone,PHP,2,4,9,['topic0'],1,1,0,0,628,311,0,3,3,527,0,3,7,1.8,0,2,2026-05-29T05:31:09.611374,junior_level,synthetic,0.4,0.020063694043876024,0.3343948884843206,1.125,0.8391719731860319,1.2633760357073507,0.7742402021815782,2.478547022180006,1.0986122886681098,1.6094379124341003,1.3862943611198906,2.0794415416798357,6.269096283706261,1.3862943611198906,0.0,1.0296194171811581,1
10143,user_34862,demo-lib-68,user_34862/demo-lib-68,Blog platform clone,Rust,5,2,6,['topic0'],1,0,0,0,171,326,0,2,3,945,1,1,4,5.8,0,1,2026-05-29T05:31:09.613513,junior_level,synthetic,1.6666666666666667,0.23742689086556587,0.7017542628501293,1.2,5.526315757156048,1.3852214238285496,1.0088975612095754,1.8365895042414726,1.791759469228055,1.0986122886681098,1.3862943611198906,1.6094379124341003,6.852242569051878,0.6931471805599453,0.0,1.916922612182061,1
10239,user_81694,fast-api-64,user_81694/fast-api-64,Python SDK for third-party API integration,C#,100,34,39,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,342,12,17,37,4,4271,1,16,104,17.96,1,1,2026-05-29T05:31:09.618857,mid_level,synthetic,2.857142857142857,0.3676023316572623,9.1228062172977,0.37142857142857144,12.488304057051742,2.676211968811039,2.1503655830852093,3.2173403063844606,4.61512051684126,3.5553480614894135,1.6094379124341003,4.653960350157523,8.35983738064003,2.833213344056216,2.8903717578961645,2.942331496826876,2
10442,user_86267,scaffold-bot-42,user_86267/scaffold-bot-42,Next.js starter with TailwindCSS,C#,118,33,1,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,1,1055,247,24,27,3,4723,0,3,0,0.22,0,1,2026-05-29T05:31:09.628955,template_boilerplate,synthetic,3.4705882352941178,0.0014597156301251095,0.0,1.0,4.476777246941443,0.40458279385543366,1.5103424430702623,2.166281155357192,4.77912349311153,3.5263605246161616,1.3862943611198906,0.0,8.460411177317253,1.3862943611198906,3.2188758248682006,0.1988508587451652,5
10097,user_89555,demo-bot-22,user_89555/demo-bot-22,Discord bot for my server,C#,14,3,0,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,57,79,3,3,2,2090,0,0,10,1.02,0,3,2026-05-29T05:31:09.611416,junior_level,synthetic,3.5,0.1252631425115439,5.263155124655198,0.0,36.66666602339183,1.3126835654752624,0.8162631123874695,1.7163207288359854,2.70805020110221,1.3862943611198906,1.0986122886681098,2.3978952727983707,7.645397699428633,0.0,1.3862943611198906,0.7030975114131134,1
10407,user_52543,scaffold-app-7,user_52543/scaffold-app-7,MLOps project starter kit,JavaScript,130,53,23,"['topic0', 'topic1', 'topic2']",3,0,0,0,1275,535,26,55,2,6044,1,2,1,1.41,1,1,2026-05-29T05:31:09.627292,template_boilerplate,synthetic,2.4074074074074074,0.007741176428087659,0.02352941121107268,11.5,4.74039215314479,0.7525456678278943,1.8144843801074741,2.0633020587935857,4.875197323201151,3.9889840465642745,1.0986122886681098,0.6931471805599453,8.706986763048892,1.0986122886681098,3.295836866004329,0.8796267475025635,5
10122,user_61515,simple-system-47,user_61515/simple-system-47,Portfolio website backend,TypeScript,6,4,6,"['topic0', 'topic1', 'topic2']",3,0,0,0,388,393,1,4,1,2198,0,0,7,3.3,0,1,2026-05-29T05:31:09.612541,junior_level,synthetic,1.2,0.05953608140012224,0.5412370715538347,0.75,5.664948439007865,1.3737915512536052,0.562468824951049,1.7818909721996428,1.9459101490553132,1.6094379124341003,0.6931471805599453,2.0794415416798357,7.695757990554761,0.0,0.6931471805599453,1.4586150226995167,1
10183,user_73102,fast-service-8,user_73102/fast-service-8,Scalable REST API with authentication and tests,C++,62,25,27,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,1403,81,11,21,5,1835,1,19,17,5.14,0,2,2026-05-29T05:31:09.615329,mid_level,synthetic,2.3846153846153846,0.025645046201343318,0.363506763431787,1.5,1.307911617029286,1.7934987493476684,1.9259266536184187,3.2245767905141958,4.143134726391533,3.258096538021482,1.791759469228055,2.8903717578961645,7.515344571180436,2.995732273553991,2.4849066497880004,1.814824742159051,2
10202,user_44515,better-web-27,user_44515/better-web-27,CLI tool for automating deployments,PHP,589,151,39,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,1222,59,150,149,9,3250,1,20,85,11.7,1,2,2026-05-29T05:31:09.616439,mid_level,synthetic,3.875,0.06702127621182574,2.0867429929604833,0.45348837209302323,2.659574465908695,2.485629825934368,2.708349146286978,3.647232647181332,6.380122536899765,5.0238805208462765,2.302585092994046,4.454347296253507,8.086717920303906,3.044522437723423,5.017279836814924,2.5416019934645457,2
10246,user_44064,cool-lib-71,user_44064/cool-lib-71,Data pipeline for processing CSV files,Java,188,12,59,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,1,0,0,696,93,55,13,2,2030,0,9,66,12.34,0,4,2026-05-29T05:31:09.619172,mid_level,synthetic,14.461538461538462,0.12410919415407419,2.8448274635850233,0.8805970149253731,2.9166666624760538,2.4179021120103554,1.6683902391280627,3.035465696796135,5.241747015059643,2.5649493574615367,1.0986122886681098,4.204692619390966,7.616283561580385,2.302585092994046,4.02535169073515,2.590767040487478,2
10305,user_38627,enterprise-app-30,user_38627/enterprise-app-30,High-performance message queue processor,Rust,4973,602,57,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,1268,7,504,487,10,5638,1,28,398,19.63,1,3,2026-05-29T05:31:09.622376,senior_level,synthetic,8.24709784411277,0.108367507288192,9.416403562703387,0.14285714285714285,4.446372236241031,3.1031515651094095,3.206964117570234,4.049922161117738,8.51197962436335,6.401917196727186,2.3978952727983707,5.988961416889864,8.637462023807181,3.367295829986474,6.22455842927536,3.0267463270831603,3
10298,user_20194,scalable-lib-23,user_20194/scalable-lib-23,Open-source framework for building APIs,JavaScript,5715,1454,20,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,1,0,0,1277,3,1202,1509,31,4039,1,43,237,18.45,1,4,2026-05-29T05:31:09.622032,senior_level,synthetic,3.9278350515463916,0.1011354732122566,5.567736752519888,0.08403361344537816,3.1628817516343917,2.931366426799709,3.5642673285976225,4.298336364205375,8.651024539049757,7.282761179605593,3.4657359027997265,5.472270673671475,8.303999970955196,3.784189633918261,7.0925737159746784,2.9678470700644555,3
10351,user_47805,core-service-1,user_47805/core-service-1,Open-source orchestration framework,Python,30697,7216,518,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,1603,11,6496,6774,143,10127,1,131,2459,71.93,1,8,2026-05-29T05:31:09.624556,lead_architect,synthetic,4.253429402798947,0.31410480212181313,46.01996170892149,0.2105691056910569,6.317529627999045,4.026772391932841,4.441264170256627,5.406648192881848,10.331952784873353,8.884194633072273,4.969813299576001,7.807916628926408,9.223059144383958,4.882801922586371,8.77909581088053,4.289500076996142,4
10386,user_73260,engine-project-36,user_73260/engine-project-36,Developer toolchain for cloud deployments,TypeScript,49291,16643,660,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,1,0,0,3674,8,8500,18815,142,24867,1,178,3562,84.73,1,8,2026-05-29T05:31:09.626298,lead_architect,synthetic,2.961487623167508,0.16143440361185607,29.085465195273827,0.18523715969688465,6.768372344374423,4.1870845729660955,4.579922443452693,5.705721634183683,10.805517075058013,9.719805070102831,4.962844630259907,8.178358165605836,10.121337115389228,5.187385805840755,9.04793908261736,4.451202822690664,4
10395,user_82016,open-cli-45,user_82016/open-cli-45,Core infrastructure platform used by thousands,C++,10318,3789,1112,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,4339,0,1380,4498,234,7096,1,223,4554,103.3,1,7,2026-05-29T05:31:09.626725,lead_architect,synthetic,2.7224274406332456,0.16665130187449662,31.486517413091608,0.24412733260153677,1.635399861342383,4.321375651510236,4.424991713337438,5.95714767626475,9.241742135115715,8.240121298076472,5.459585514144159,8.423980809694058,8.867427438524983,5.4116460518550396,7.2305631534092925,4.647271362006727,4
10284,user_79554,enterprise-lib-9,user_79554/enterprise-lib-9,Production-grade distributed system with Kubernetes,C++,5837,2063,59,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,1,0,0,3631,11,1685,2282,23,9136,1,20,220,13.15,1,4,2026-05-29T05:31:09.621369,senior_level,synthetic,2.8280038759689923,0.025351142886957317,1.8176810645743784,0.2669683257918552,2.5161112634216165,2.8119105778381757,3.385620533528312,4.272558233379458,8.67214355141406,7.6324011266014535,3.1780538303479458,5.3981627015177525,9.120087382998621,3.044522437723423,7.430114138561801,2.649714624089247,3
10125,user_62644,demo-service-50,user_62644/demo-service-50,REST API built with Flask,JavaScript,29,5,8,['topic0'],1,0,0,0,451,55,8,5,2,1998,0,3,12,3.12,0,1,2026-05-29T05:31:09.612677,junior_level,synthetic,4.833333333333333,0.048425719869223866,0.7982261109827421,0.6153846153846154,4.430155200820055,1.5819776570272706,1.1628367026674422,2.287638251849759,3.4011973816621555,1.791759469228055,1.0986122886681098,2.5649493574615367,7.6004023345004,1.3862943611198906,2.1972245773362196,1.415853163361435,1
10302,user_62462,scalable-bot-27,user_62462/scalable-bot-27,Cloud-native observability platform,JavaScript,504,31,136,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,0,0,1875,17,89,27,5,8311,1,11,320,24.17,1,4,2026-05-29T05:31:09.622219,senior_level,synthetic,15.75,0.09023466632979059,5.119999918080001,0.4236760124610592,4.432533330969315,3.095337767197108,2.465587550630286,3.7565888478038514,6.22455842927536,3.4657359027997265,1.791759469228055,5.771441123130016,9.025455532779063,2.4849066497880004,4.499809670330265,3.2256528091472245,3
10223,user_33850,better-lib-48,user_33850/better-lib-48,Data pipeline for processing CSV files,PHP,130,23,9,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,1,0,0,544,66,33,18,6,1041,0,22,83,5.41,1,5,2026-05-29T05:31:09.617996,mid_level,synthetic,5.416666666666667,0.06961396969246732,4.577205629933513,0.10714285714285714,1.9136029376588182,2.2718871018692224,2.131841134293431,3.4098968991509695,4.875197323201151,3.1780538303479458,1.9459101490553132,4.430816798843313,6.948897222313312,3.1354942159291497,3.5263605246161616,1.8578592709325787,2
10418,user_20521,scaffold-web-18,user_20521/scaffold-web-18,Django REST framework scaffold,C#,74,13,25,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,0,1,1,1586,681,11,13,3,4817,1,4,12,0.98,1,3,2026-05-29T05:31:09.627783,template_boilerplate,synthetic,5.285714285714286,0.004325346765272744,0.22698612433191442,1.9230769230769231,3.0372005024986124,1.222574395767451,1.8514868998523495,2.655371188364382,4.31748811353631,2.6390573296152584,1.3862943611198906,2.5649493574615367,8.480114183174816,1.6094379124341003,2.4849066497880004,0.6830968447064438,5
10219,user_32091,fast-bot-44,user_32091/fast-bot-44,Python SDK for third-party API integration,JavaScript,56,3,47,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,1,0,0,150,49,13,2,10,3050,0,3,57,3.24,0,3,2026-05-29T05:31:09.617610,mid_level,synthetic,14.0,0.15119999294400036,11.399997720000457,0.8103448275862069,20.33333319777778,2.040576577359605,1.6160282259344863,2.8422772598958392,4.04305126783455,1.3862943611198906,2.3978952727983707,4.060443010546419,8.02322468471667,1.3862943611198906,2.6390573296152584,1.4445632692438664,2
10129,user_61952,simple-cli-54,user_61952/simple-cli-54,Weather app using public APIs,Java,2,5,8,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,796,383,0,4,2,239,0,2,9,0.88,0,2,2026-05-29T05:31:09.612858,junior_level,synthetic,0.3333333333333333,0.007738693399282848,0.33919596711572986,0.8,0.300251255904207,1.194761297294138,0.6591673732008658,2.441063484257502,1.0986122886681098,1.791759469228055,1.0986122886681098,2.302585092994046,5.480638923341991,1.0986122886681098,0.0,0.6312717768418579,1
10420,user_67494,starter-cli-20,user_67494/starter-cli-20,MLOps project starter kit,Rust,46,17,16,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,0,0,0,675,113,9,15,3,4013,0,3,13,0.92,0,1,2026-05-29T05:31:09.627911,template_boilerplate,synthetic,2.5555555555555554,0.009540740641799727,0.5777777520987666,1.1428571428571428,5.945185176377503,1.3622196599361724,1.324547264789968,2.4548825436355957,3.8501476017100584,2.8903717578961645,1.3862943611198906,2.6390573296152584,8.297543529356284,1.3862943611198906,2.302585092994046,0.6523251860396903,5
10289,user_58176,enterprise-system-14,user_58176/enterprise-system-14,Production-grade distributed system with Kubernetes,Python,3313,318,188,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,974,4,522,292,19,7151,1,56,359,12.36,1,6,2026-05-29T05:31:09.621596,senior_level,synthetic,10.385579937304076,0.0888295681500955,11.057494525949862,0.5222222222222223,7.341889109505248,2.94261889810617,3.376572998160982,4.261251622445009,8.105911197986508,5.765191102784844,2.995732273553991,5.886104031450156,8.87514731685335,4.04305126783455,6.259581464064923,2.5922651681085,3
10444,user_71143,template-cli-44,user_71143/template-cli-44,Starter template for React + TypeScript,Java,39,4,6,"['topic0', 'topic1']",2,1,0,0,1831,625,8,4,4,792,0,0,13,0.29,1,3,2026-05-29T05:31:09.629049,template_boilerplate,synthetic,7.8,0.0011086837751169926,0.2129983580611957,0.42857142857142855,0.4325505186059254,1.1287564641736862,1.3401353689313122,2.5828036530783924,3.6888794541139363,1.6094379124341003,1.6094379124341003,2.6390573296152584,6.675823221634848,0.0,2.1972245773362196,0.2546422183735807,5
10376,user_18790,platform-lib-26,user_18790/platform-lib-26,Open-source orchestration framework,JavaScript,40044,11970,512,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15', 'topic16', 'topic17']",18,1,0,0,2794,3,10811,11399,165,19457,1,127,5285,97.94,1,9,2026-05-29T05:31:09.625835,lead_architect,synthetic,3.3450839528861414,0.24537580468230827,56.746599247531144,0.09685962920923194,6.9638511070279705,4.349530313968068,4.525353306828635,5.700083896023746,10.597759100757782,9.39024233725137,5.111987788356544,8.572817095164234,9.876013575535373,4.852030263919617,9.288411907396338,4.594513605799563,4
10291,user_38947,advanced-system-16,user_38947/advanced-system-16,High-performance message queue processor,C++,1370,301,186,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,2118,15,359,280,27,16889,1,20,393,12.03,1,4,2026-05-29T05:31:09.621683,senior_level,synthetic,4.5364238410596025,0.03975920666746249,5.56657215911371,0.4720812182741117,7.974032101995264,2.9597371085250552,3.1343886291147776,4.318965708601732,7.223295679562314,5.71042701737487,3.332204510175204,5.976350909297934,9.734477009801846,3.044522437723423,5.886104031450156,2.567254391136754,3
10355,user_5847,open-api-5,user_5847/open-api-5,Cross-platform build system,C#,32625,6247,992,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,0,0,3843,2,4577,5660,158,21195,1,108,4820,106.86,1,4,2026-05-29T05:31:09.624789,lead_architect,synthetic,5.2216709346991035,0.19464480838862513,37.62685372656633,0.2057664384982369,5.515222481000463,4.348025292413697,4.44950119198868,5.702496711900048,10.392864795496248,8.740016691519521,5.0689042022202315,8.480736654405622,9.961567763612653,4.6913478822291435,8.429017500512511,4.680834089909081,4
10294,user_69676,robust-cli-19,user_69676/robust-cli-19,High-performance message queue processor,C++,4406,1505,202,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,3022,18,981,1744,16,13545,1,36,91,21.85,1,7,2026-05-29T05:31:09.621821,senior_level,synthetic,2.9256308100929616,0.05061217724874744,0.9033752392120261,2.1956521739130435,4.482131037563822,2.691208530390355,3.3281309158790853,4.087645632908599,8.390949464841986,7.317212408359839,2.833213344056216,4.5217885770490405,9.51384657977485,3.6109179126442243,6.889591308354466,3.128951117340214,3
10396,user_85136,platform-web-46,user_85136/platform-web-46,Cross-platform build system,Go,6147,1431,85,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,0,0,2579,2,774,1513,75,31191,1,236,2240,27.1,1,3,2026-05-29T05:31:09.626770,lead_architect,synthetic,4.292597765363128,0.07355564152195057,26.056610786468273,0.03792949576082106,12.09422256219689,3.7146881841614743,4.04766877717355,5.440339793641927,8.723882104658486,7.266827347520591,4.330733340286331,7.714677473800927,10.347916930662434,5.4680601411351315,6.652863029353347,3.3357695763397,4
10340,user_81654,scalable-bot-65,user_81654/scalable-bot-65,Production-grade distributed system with Kubernetes,C#,2160,370,237,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,1,0,0,2588,23,316,421,26,14888,1,34,123,11.81,1,7,2026-05-29T05:31:09.624048,senior_level,synthetic,5.822102425876011,0.03194358569412477,1.4258114208754473,1.9112903225806452,5.75270478912183,2.6060240993258987,3.2929266970258717,4.220890537870281,7.6783263565068856,5.916202062607435,3.295836866004329,4.820281565605037,9.608377964255551,3.5553480614894135,5.75890177387728,2.550226115908643,3
