repo_id,owner,name,full_name,description,main_language,stars_count,forks_count,open_issues_count,topics,topics_count,has_license,is_fork,is_template,repo_age_days,last_activity_days,watchers_count,network_count,contributors_count,readme_length,has_ci_cd,releases_count,closed_prs_count,weekly_commit_freq,has_tests,language_count,collected_at,category,source
10165,user_82987,sample-api-90,user_82987/sample-api-90,Discord bot for my server,Java,22,4,3,"['topic0', 'topic1', 'topic2']",3,False,False,False,623,160,6,3,2,469,False,2,0,1.91,False,3,2026-05-26T07:28:14.328355,junior_level,synthetic
10163,user_59028,sample-system-88,user_59028/sample-system-88,Weather app using public APIs,C#,10,0,0,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,600,196,1,0,1,905,False,0,8,4.99,True,1,2026-05-26T07:28:14.328266,junior_level,synthetic
10199,user_75946,clean-lib-24,user_75946/clean-lib-24,Python SDK for third-party API integration,Java,557,100,25,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,411,54,58,99,11,5767,True,11,97,15.07,True,3,2026-05-26T07:28:14.329989,mid_level,synthetic
10228,user_39684,better-service-53,user_39684/better-service-53,Full-stack web application with CI/CD,C#,184,61,17,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,328,76,30,52,3,4988,True,3,10,7.91,True,1,2026-05-26T07:28:14.331363,mid_level,synthetic
10074,user_77350,homework-app-74,user_77350/homework-app-74,CS homework assignment,Rust,1,1,2,"['topic0', 'topic1']",2,True,False,False,102,768,0,0,2,273,True,0,0,0.16,False,1,2026-05-26T07:28:14.324257,intern_level,synthetic
10478,user_61686,untitled-app-28,user_61686/untitled-app-28,forked to try later,Go,1,5,0,['topic0'],1,False,False,False,1295,925,0,4,1,198,False,1,0,0.69,False,1,2026-05-26T07:28:14.343294,low_value,synthetic
10358,user_38501,core-app-8,user_38501/core-app-8,Distributed database engine,Java,55633,12059,759,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10']",11,True,False,False,4851,12,10776,10360,274,12787,False,30,2824,82.55,True,7,2026-05-26T07:28:14.337175,lead_architect,synthetic
10250,user_7868,awesome-tool-75,user_7868/awesome-tool-75,Data pipeline for processing CSV files,Go,448,32,29,"['topic0', 'topic1', 'topic2']",3,True,False,False,1061,39,93,36,10,4242,False,19,57,5.86,False,1,2026-05-26T07:28:14.332323,mid_level,synthetic
10119,user_88670,simple-system-44,user_88670/simple-system-44,Task management app,Rust,1,5,8,[],0,False,False,False,318,177,0,4,2,2350,False,0,1,4.03,False,3,2026-05-26T07:28:14.326298,junior_level,synthetic
10310,user_85689,production-api-35,user_85689/production-api-35,Multi-tenant SaaS backend with extensive docs,Ruby,1551,343,233,"['topic0', 'topic1', 'topic2']",3,True,False,False,2488,27,404,393,23,12565,True,28,489,28.49,True,5,2026-05-26T07:28:14.335006,senior_level,synthetic
10299,user_21036,scalable-tool-24,user_21036/scalable-tool-24,High-performance message queue processor,PHP,3936,550,62,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,741,17,734,571,22,12561,True,41,332,23.25,False,5,2026-05-26T07:28:14.334473,senior_level,synthetic
10255,user_56872,awesome-bot-80,user_56872/awesome-bot-80,CLI tool for automating deployments,C++,324,45,32,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,False,False,False,1115,81,82,43,8,1686,False,17,98,3.1,True,1,2026-05-26T07:28:14.332535,mid_level,synthetic
10354,user_83802,open-bot-4,user_83802/open-bot-4,Developer toolchain for cloud deployments,C#,30148,9094,736,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15', 'topic16']",17,True,False,False,4604,2,5019,8422,232,30171,True,245,2476,45.09,True,4,2026-05-26T07:28:14.336996,lead_architect,synthetic
10399,user_45589,platform-bot-49,user_45589/platform-bot-49,Developer toolchain for cloud deployments,Java,9697,3663,862,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12']",13,True,False,False,4797,3,976,3168,190,31032,True,156,561,37.48,True,4,2026-05-26T07:28:14.339253,lead_architect,synthetic
10225,user_12813,cool-project-50,user_12813/cool-project-50,Open-source library for data validation,TypeScript,146,15,45,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,554,75,32,12,4,886,True,11,14,8.23,True,3,2026-05-26T07:28:14.331232,mid_level,synthetic
10353,user_72567,open-app-3,user_72567/open-app-3,Distributed database engine,Rust,35775,7742,401,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13']",14,True,False,False,1746,3,4430,6306,239,29685,True,93,2195,30.62,True,12,2026-05-26T07:28:14.336948,lead_architect,synthetic
10234,user_84283,cool-lib-59,user_84283/cool-lib-59,Automated testing framework extension,JavaScript,550,104,10,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,816,94,152,107,10,4271,True,18,38,8.2,True,3,2026-05-26T07:28:14.331621,mid_level,synthetic
10382,user_81209,platform-web-32,user_81209/platform-web-32,Open-source orchestration framework,TypeScript,56711,15787,444,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,True,False,False,1823,5,10646,12874,218,26229,True,110,2573,49.8,True,4,2026-05-26T07:28:14.338481,lead_architect,synthetic
10274,user_1800,clean-project-99,user_1800/clean-project-99,Data pipeline for processing CSV files,Rust,425,126,24,"['topic0', 'topic1', 'topic2']",3,True,False,False,868,76,93,134,4,3606,True,17,31,17.2,True,3,2026-05-26T07:28:14.333362,mid_level,synthetic
10036,user_68839,practice-project-36,user_68839/practice-project-36,Beginner machine learning experiments,C#,0,1,2,"['topic0', 'topic1']",2,False,False,False,104,134,0,1,1,460,False,0,2,1.24,False,1,2026-05-26T07:28:14.322442,intern_level,synthetic
10196,user_77931,awesome-service-21,user_77931/awesome-service-21,Automated testing framework extension,Go,437,162,15,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,952,27,99,161,2,2346,True,19,86,5.05,False,4,2026-05-26T07:28:14.329827,mid_level,synthetic
10139,user_36179,demo-system-64,user_36179/demo-system-64,Blog platform clone,PHP,26,12,9,"['topic0', 'topic1']",2,True,False,False,602,151,2,13,3,549,False,0,4,4.57,False,2,2026-05-26T07:28:14.327192,junior_level,synthetic
10364,user_59447,core-service-14,user_59447/core-service-14,Enterprise API gateway with plugins,Go,42886,13408,738,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,5303,11,5002,15354,117,33014,True,204,3351,105.68,True,6,2026-05-26T07:28:14.337462,lead_architect,synthetic
10244,user_44713,cool-app-69,user_44713/cool-app-69,Microservice for user management,Python,52,15,7,"['topic0', 'topic1', 'topic2']",3,True,False,False,1207,12,8,17,5,889,True,25,37,17.41,True,5,2026-05-26T07:28:14.332065,mid_level,synthetic
10439,user_30579,boilerplate-app-39,user_30579/boilerplate-app-39,Next.js starter with TailwindCSS,Ruby,136,25,25,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,True,False,True,1535,592,38,27,1,4015,True,3,14,2.83,False,1,2026-05-26T07:28:14.341403,template_boilerplate,synthetic
10286,user_16726,production-service-11,user_16726/production-service-11,Production-grade distributed system with Kubernetes,Rust,3772,1414,29,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,1152,1,508,1298,16,8307,True,43,554,10.7,False,2,2026-05-26T07:28:14.333905,senior_level,synthetic
10059,user_87163,homework-api-59,user_87163/homework-api-59,Personal learning project,C++,5,3,0,['topic0'],1,False,False,False,156,695,0,3,2,62,False,0,0,0.2,False,2,2026-05-26T07:28:14.323541,intern_level,synthetic
10111,user_42904,basic-service-36,user_42904/basic-service-36,Simple CRUD application,Rust,18,4,0,[],0,True,False,False,702,132,2,3,3,1299,False,3,2,3.73,False,1,2026-05-26T07:28:14.325920,junior_level,synthetic
10089,user_71575,demo-app-14,user_71575/demo-app-14,Discord bot for my server,Ruby,21,9,10,"['topic0', 'topic1']",2,False,False,False,303,333,5,10,2,121,True,0,12,4.89,False,2,2026-05-26T07:28:14.324930,junior_level,synthetic
10436,user_46398,template-service-36,user_46398/template-service-36,MLOps project starter kit,JavaScript,98,40,16,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,True,False,False,1858,312,13,41,1,4494,False,4,1,1.45,False,4,2026-05-26T07:28:14.341262,template_boilerplate,synthetic
10006,user_14396,test-lib-6,user_14396/test-lib-6,Learning Flask basics,Rust,6,5,1,['topic0'],1,False,False,False,137,798,0,4,1,461,False,0,2,1.81,False,1,2026-05-26T07:28:14.320566,intern_level,synthetic
10360,user_51678,platform-system-10,user_51678/platform-system-10,Distributed database engine,C#,49353,15448,1115,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,True,False,False,4896,7,14781,12558,77,21928,True,200,621,56.34,True,11,2026-05-26T07:28:14.337267,lead_architect,synthetic
10346,user_95181,advanced-cli-71,user_95181/advanced-cli-71,Multi-tenant SaaS backend with extensive docs,Java,2429,558,220,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,3203,16,596,580,12,5776,True,24,136,10.98,True,7,2026-05-26T07:28:14.336636,senior_level,synthetic
10338,user_94677,enterprise-project-63,user_94677/enterprise-project-63,Database migration and management tool,JavaScript,4794,1285,98,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,True,False,False,2581,22,1254,1063,33,16420,True,43,462,18.56,True,4,2026-05-26T07:28:14.336289,senior_level,synthetic
10158,user_45657,demo-bot-83,user_45657/demo-bot-83,Portfolio website backend,C#,1,5,6,['topic0'],1,False,False,False,297,48,0,4,2,1743,False,1,12,5.41,False,3,2026-05-26T07:28:14.328045,junior_level,synthetic
10150,user_93124,sample-project-75,user_93124/sample-project-75,Basic e-commerce backend,Rust,4,5,8,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,604,122,0,4,2,1202,False,2,11,0.96,False,3,2026-05-26T07:28:14.327675,junior_level,synthetic
10177,user_12970,cool-service-2,user_12970/cool-service-2,Microservice for user management,Python,374,81,21,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,929,18,110,71,9,4735,False,18,90,15.81,False,3,2026-05-26T07:28:14.328893,mid_level,synthetic
10393,user_45252,open-cli-43,user_45252/open-cli-43,Core infrastructure platform used by thousands,PHP,28027,9750,812,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15', 'topic16', 'topic17']",18,True,False,False,4930,14,4023,10222,84,24933,True,256,4923,21.92,True,5,2026-05-26T07:28:14.338988,lead_architect,synthetic
10184,user_34082,fast-api-9,user_34082/fast-api-9,Full-stack web application with CI/CD,Rust,105,27,12,"['topic0', 'topic1']",2,True,False,False,1270,27,16,30,8,1688,True,7,50,11.75,False,3,2026-05-26T07:28:14.329207,mid_level,synthetic
10449,user_36761,boilerplate-web-49,user_36761/boilerplate-web-49,Next.js starter with TailwindCSS,C#,4,3,4,"['topic0', 'topic1']",2,True,False,True,2154,768,0,3,1,1165,True,0,6,1.72,True,4,2026-05-26T07:28:14.341891,template_boilerplate,synthetic
10010,user_7006,homework-lib-10,user_7006/homework-lib-10,Todo list app practice,JavaScript,3,1,0,['topic0'],1,True,False,False,8,671,0,1,1,112,False,0,3,0.97,False,2,2026-05-26T07:28:14.320757,intern_level,synthetic
10380,user_32029,lib-30,user_32029/lib-30,Unified observability and monitoring platform,TypeScript,44481,9141,445,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12']",13,True,False,False,4416,6,9871,10658,246,19419,True,88,927,101.61,True,11,2026-05-26T07:28:14.338378,lead_architect,synthetic
10103,user_20342,demo-system-28,user_20342/demo-system-28,REST API built with Flask,Java,3,2,4,[],0,False,False,False,733,76,0,2,3,1059,False,0,4,4.12,False,1,2026-05-26T07:28:14.325571,junior_level,synthetic
10081,user_61332,demo-lib-6,user_61332/demo-lib-6,Blog platform clone,Java,0,2,8,"['topic0', 'topic1']",2,False,False,False,199,369,0,2,1,1766,False,2,12,1.37,True,3,2026-05-26T07:28:14.324575,junior_level,synthetic
10038,user_31161,my-cli-38,user_31161/my-cli-38,Todo list app practice,Ruby,7,1,2,['topic0'],1,False,False,False,60,265,1,0,2,267,True,1,2,1.48,False,1,2026-05-26T07:28:14.322546,intern_level,synthetic
10314,user_74133,enterprise-project-39,user_74133/enterprise-project-39,Security audit and compliance toolkit,JavaScript,4253,227,57,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,1556,2,451,246,15,5381,True,23,124,17.14,True,6,2026-05-26T07:28:14.335186,senior_level,synthetic
10167,user_1350,sample-api-92,user_1350/sample-api-92,Task management app,TypeScript,5,6,11,['topic0'],1,False,False,False,340,314,1,5,2,1906,False,2,2,0.56,False,3,2026-05-26T07:28:14.328443,junior_level,synthetic
10469,user_8567,old-bot-19,user_8567/old-bot-19,forked to try later,PHP,4,2,1,[],0,False,True,False,1578,938,0,2,1,114,False,0,1,0.12,False,1,2026-05-26T07:28:14.342844,low_value,synthetic
10296,user_83998,scalable-api-21,user_83998/scalable-api-21,High-performance message queue processor,Ruby,465,76,192,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,True,False,False,2779,25,53,65,26,3246,True,37,547,23.76,True,2,2026-05-26T07:28:14.334342,senior_level,synthetic
10474,user_50081,test-tool-24,user_50081/test-tool-24,copy of tutorial code,C++,3,2,4,[],0,False,True,False,1300,470,0,2,1,138,False,1,0,0.38,False,1,2026-05-26T07:28:14.343110,low_value,synthetic
10198,user_50441,clean-web-23,user_50441/clean-web-23,Automated testing framework extension,Ruby,254,98,46,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,922,42,64,111,8,5390,True,5,17,8.89,False,1,2026-05-26T07:28:14.329935,mid_level,synthetic
10297,user_46793,advanced-web-22,user_46793/advanced-web-22,Database migration and management tool,Java,3110,652,98,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,True,False,False,3030,22,395,573,24,17193,True,60,266,20.02,True,2,2026-05-26T07:28:14.334386,senior_level,synthetic
10416,user_79966,starter-tool-16,user_79966/starter-tool-16,Docker + CI/CD template,Java,74,26,25,"['topic0', 'topic1', 'topic2']",3,True,False,True,707,316,14,29,2,7978,False,3,4,2.61,False,4,2026-05-26T07:28:14.340297,template_boilerplate,synthetic
10146,user_91519,demo-web-71,user_91519/demo-web-71,Basic e-commerce backend,Java,23,12,2,"['topic0', 'topic1', 'topic2']",3,False,False,False,420,290,4,10,3,2129,False,3,0,3.03,False,2,2026-05-26T07:28:14.327500,junior_level,synthetic
10392,user_77106,engine-tool-42,user_77106/engine-tool-42,Developer toolchain for cloud deployments,PHP,53033,15206,997,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,True,False,False,796,5,6054,16181,148,18436,True,201,4960,27.74,True,12,2026-05-26T07:28:14.338943,lead_architect,synthetic
10147,user_13196,demo-bot-72,user_13196/demo-bot-72,Weather app using public APIs,Python,27,7,11,"['topic0', 'topic1']",2,False,False,False,95,261,5,6,1,496,True,0,9,3.58,False,2,2026-05-26T07:28:14.327544,junior_level,synthetic
10447,user_15064,starter-cli-47,user_15064/starter-cli-47,Python package boilerplate,PHP,71,28,10,"['topic0', 'topic1']",2,True,False,False,503,787,21,30,2,6406,False,1,6,1.55,True,2,2026-05-26T07:28:14.341797,template_boilerplate,synthetic
10287,user_17932,robust-system-12,user_17932/robust-system-12,Security audit and compliance toolkit,TypeScript,626,229,43,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,2404,5,160,274,24,15961,True,21,177,24.1,True,5,2026-05-26T07:28:14.333951,senior_level,synthetic
10123,user_43906,simple-service-48,user_43906/simple-service-48,Discord bot for my server,C++,28,6,4,"['topic0', 'topic1']",2,False,False,False,212,399,7,6,2,559,False,1,12,5.05,True,2,2026-05-26T07:28:14.326492,junior_level,synthetic
10368,user_89878,tool-18,user_89878/tool-18,Unified observability and monitoring platform,PHP,11386,3691,658,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15']",16,True,False,False,4746,3,3159,4272,160,8626,True,240,645,96.19,True,12,2026-05-26T07:28:14.337697,lead_architect,synthetic
10096,user_80516,basic-system-21,user_80516/basic-system-21,Blog platform clone,PHP,2,4,9,['topic0'],1,True,False,False,628,311,0,3,3,527,False,3,7,1.8,False,2,2026-05-26T07:28:14.325239,junior_level,synthetic
10143,user_34862,demo-lib-68,user_34862/demo-lib-68,Blog platform clone,Rust,5,2,6,['topic0'],1,False,False,False,171,326,0,2,3,945,True,1,4,5.8,False,1,2026-05-26T07:28:14.327366,junior_level,synthetic
10239,user_81694,fast-api-64,user_81694/fast-api-64,Python SDK for third-party API integration,C#,100,34,39,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,342,12,17,37,4,4271,True,16,104,17.96,True,1,2026-05-26T07:28:14.331848,mid_level,synthetic
10442,user_86267,scaffold-bot-42,user_86267/scaffold-bot-42,Next.js starter with TailwindCSS,C#,118,33,1,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,True,1055,247,24,27,3,4723,False,3,0,0.22,False,1,2026-05-26T07:28:14.341545,template_boilerplate,synthetic
10097,user_89555,demo-bot-22,user_89555/demo-bot-22,Discord bot for my server,C#,14,3,0,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,57,79,3,3,2,2090,False,0,10,1.02,False,3,2026-05-26T07:28:14.325281,junior_level,synthetic
10407,user_52543,scaffold-app-7,user_52543/scaffold-app-7,MLOps project starter kit,JavaScript,130,53,23,"['topic0', 'topic1', 'topic2']",3,False,False,False,1275,535,26,55,2,6044,True,2,1,1.41,True,1,2026-05-26T07:28:14.339642,template_boilerplate,synthetic
10122,user_61515,simple-system-47,user_61515/simple-system-47,Portfolio website backend,TypeScript,6,4,6,"['topic0', 'topic1', 'topic2']",3,False,False,False,388,393,1,4,1,2198,False,0,7,3.3,False,1,2026-05-26T07:28:14.326448,junior_level,synthetic
10183,user_73102,fast-service-8,user_73102/fast-service-8,Scalable REST API with authentication and tests,C++,62,25,27,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,1403,81,11,21,5,1835,True,19,17,5.14,False,2,2026-05-26T07:28:14.329163,mid_level,synthetic
10202,user_44515,better-web-27,user_44515/better-web-27,CLI tool for automating deployments,PHP,589,151,39,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,1222,59,150,149,9,3250,True,20,85,11.7,True,2,2026-05-26T07:28:14.330192,mid_level,synthetic
10246,user_44064,cool-lib-71,user_44064/cool-lib-71,Data pipeline for processing CSV files,Java,188,12,59,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,696,93,55,13,2,2030,False,9,66,12.34,False,4,2026-05-26T07:28:14.332150,mid_level,synthetic
10305,user_38627,enterprise-app-30,user_38627/enterprise-app-30,High-performance message queue processor,Rust,4973,602,57,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,1268,7,504,487,10,5638,True,28,398,19.63,True,3,2026-05-26T07:28:14.334742,senior_level,synthetic
10298,user_20194,scalable-lib-23,user_20194/scalable-lib-23,Open-source framework for building APIs,JavaScript,5715,1454,20,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,True,False,False,1277,3,1202,1509,31,4039,True,43,237,18.45,True,4,2026-05-26T07:28:14.334429,senior_level,synthetic
10351,user_47805,core-service-1,user_47805/core-service-1,Open-source orchestration framework,Python,30697,7216,518,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,1603,11,6496,6774,143,10127,True,131,2459,71.93,True,8,2026-05-26T07:28:14.336859,lead_architect,synthetic
10386,user_73260,engine-project-36,user_73260/engine-project-36,Developer toolchain for cloud deployments,TypeScript,49291,16643,660,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,True,False,False,3674,8,8500,18815,142,24867,True,178,3562,84.73,True,8,2026-05-26T07:28:14.338673,lead_architect,synthetic
10395,user_82016,open-cli-45,user_82016/open-cli-45,Core infrastructure platform used by thousands,C++,10318,3789,1112,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,4339,0,1380,4498,234,7096,True,223,4554,103.3,True,7,2026-05-26T07:28:14.339077,lead_architect,synthetic
10284,user_79554,enterprise-lib-9,user_79554/enterprise-lib-9,Production-grade distributed system with Kubernetes,C++,5837,2063,59,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,True,False,False,3631,11,1685,2282,23,9136,True,20,220,13.15,True,4,2026-05-26T07:28:14.333818,senior_level,synthetic
10125,user_62644,demo-service-50,user_62644/demo-service-50,REST API built with Flask,JavaScript,29,5,8,['topic0'],1,False,False,False,451,55,8,5,2,1998,False,3,12,3.12,False,1,2026-05-26T07:28:14.326577,junior_level,synthetic
10302,user_62462,scalable-bot-27,user_62462/scalable-bot-27,Cloud-native observability platform,JavaScript,504,31,136,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,True,False,False,1875,17,89,27,5,8311,True,11,320,24.17,True,4,2026-05-26T07:28:14.334605,senior_level,synthetic
10223,user_33850,better-lib-48,user_33850/better-lib-48,Data pipeline for processing CSV files,PHP,130,23,9,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,544,66,33,18,6,1041,False,22,83,5.41,True,5,2026-05-26T07:28:14.331143,mid_level,synthetic
10418,user_20521,scaffold-web-18,user_20521/scaffold-web-18,Django REST framework scaffold,C#,74,13,25,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,False,True,True,1586,681,11,13,3,4817,True,4,12,0.98,True,3,2026-05-26T07:28:14.340402,template_boilerplate,synthetic
10219,user_32091,fast-bot-44,user_32091/fast-bot-44,Python SDK for third-party API integration,JavaScript,56,3,47,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,150,49,13,2,10,3050,False,3,57,3.24,False,3,2026-05-26T07:28:14.330972,mid_level,synthetic
10129,user_61952,simple-cli-54,user_61952/simple-cli-54,Weather app using public APIs,Java,2,5,8,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,796,383,0,4,2,239,False,2,9,0.88,False,2,2026-05-26T07:28:14.326746,junior_level,synthetic
10420,user_67494,starter-cli-20,user_67494/starter-cli-20,MLOps project starter kit,Rust,46,17,16,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,False,False,False,675,113,9,15,3,4013,False,3,13,0.92,False,1,2026-05-26T07:28:14.340498,template_boilerplate,synthetic
10289,user_58176,enterprise-system-14,user_58176/enterprise-system-14,Production-grade distributed system with Kubernetes,Python,3313,318,188,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,974,4,522,292,19,7151,True,56,359,12.36,True,6,2026-05-26T07:28:14.334040,senior_level,synthetic
10444,user_71143,template-cli-44,user_71143/template-cli-44,Starter template for React + TypeScript,Java,39,4,6,"['topic0', 'topic1']",2,True,False,False,1831,625,8,4,4,792,False,0,13,0.29,True,3,2026-05-26T07:28:14.341641,template_boilerplate,synthetic
10376,user_18790,platform-lib-26,user_18790/platform-lib-26,Open-source orchestration framework,JavaScript,40044,11970,512,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15', 'topic16', 'topic17']",18,True,False,False,2794,3,10811,11399,165,19457,True,127,5285,97.94,True,9,2026-05-26T07:28:14.338152,lead_architect,synthetic
10291,user_38947,advanced-system-16,user_38947/advanced-system-16,High-performance message queue processor,C++,1370,301,186,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,2118,15,359,280,27,16889,True,20,393,12.03,True,4,2026-05-26T07:28:14.334126,senior_level,synthetic
10355,user_5847,open-api-5,user_5847/open-api-5,Cross-platform build system,C#,32625,6247,992,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,True,False,False,3843,2,4577,5660,158,21195,True,108,4820,106.86,True,4,2026-05-26T07:28:14.337040,lead_architect,synthetic
10294,user_69676,robust-cli-19,user_69676/robust-cli-19,High-performance message queue processor,C++,4406,1505,202,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,3022,18,981,1744,16,13545,True,36,91,21.85,True,7,2026-05-26T07:28:14.334256,senior_level,synthetic
10396,user_85136,platform-web-46,user_85136/platform-web-46,Cross-platform build system,Go,6147,1431,85,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,True,False,False,2579,2,774,1513,75,31191,True,236,2240,27.1,True,3,2026-05-26T07:28:14.339121,lead_architect,synthetic
10340,user_81654,scalable-bot-65,user_81654/scalable-bot-65,Production-grade distributed system with Kubernetes,C#,2160,370,237,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,True,False,False,2588,23,316,421,26,14888,True,34,123,11.81,True,7,2026-05-26T07:28:14.336376,senior_level,synthetic
10112,user_51205,basic-tool-37,user_51205/basic-tool-37,Portfolio website backend,Java,8,5,1,[],0,False,False,False,403,138,2,4,1,1627,True,2,2,3.23,False,3,2026-05-26T07:28:14.325964,junior_level,synthetic
10179,user_62669,cool-app-4,user_62669/cool-app-4,Automated testing framework extension,TypeScript,122,14,40,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,230,7,30,15,8,3758,True,6,34,3.66,True,5,2026-05-26T07:28:14.328984,mid_level,synthetic
10307,user_97851,robust-cli-32,user_97851/robust-cli-32,Production-grade distributed system with Kubernetes,Ruby,405,44,131,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10']",11,True,False,False,498,4,71,44,32,17006,True,32,469,13.08,True,4,2026-05-26T07:28:14.334855,senior_level,synthetic
